,title,url,label
222,미 선물 상승FOMC와 실적시즌 주목비트코인이더리움솔라나 변동성 보여,https://idsn.co.kr/news/view/1065614979463659,1
223,체이널리시스 이더리움 거래량 늘자 디파이 생태계 성장했다,http://www.coindeskkorea.com/news/articleView.html?idxno=80367,1
224,삼성전자SK하이닉스 하락 애플 쇼크웨이브 강세 속 비트코인이더리움,https://idsn.co.kr/news/view/1065599557813514,0
225,비트코인 3000만원대 재진입할까이더리움이더리움클래식페이코인 상승세,https://www.socialvalue.kr/news/view/1065554180177748,1
226,이더리움이더리움클래식 강한 상승세가상자산 시장 반등 끌어낼까,http://theviewers.co.kr/View.aspx?No=2463502,1
227,반등 후 숨 고르는 양상비트코인이더리움솔라나웨이브 하방 경직 보여,https://idsn.co.kr/news/view/1065602614636504,1
228,코린이톡 시세 크게 오른 이더리움20 업데이트 이번엔 진짜,https://www.techm.kr/news/articleView.html?idxno=99452,0
229,가상화폐 시황 비트코인 2만3000달러 안착이더리움 일주일새 50↑,http://daily.hankooki.com/news/articleView.html?idxno=849799,1
230,가상화폐 시황 비트코인 2만3000달러 안착이더리움 일주일새 50↑,http://daily.hankooki.com/news/articleView.html?idxno=849799,1
231,테슬라 넷플릭스 효과로 미 상승유가금리 체크해야 비트코인과 이더리,https://idsn.co.kr/news/view/1065572466264014,1
232,코스모스 온체인 투자 프로토콜 소멜리어 이더리움 아베 기반 셀라 출시,http://www.digitaltoday.co.kr/news/articleView.html?idxno=454602,1
233,가상화폐 시세 이더리움 클래식 12 상승 20 업데이트 예고,https://www.gukjenews.com/news/articleView.html?idxno=2510557,1
234,실적 시즌 파고에 동조 예상비트코인이더리움솔라나 강세세계 증시 호조,https://idsn.co.kr/news/view/1065607060596581,1
235,이더리움 4 급등 1404달러 백만장자 ETH 고래 131마리 출현,http://www.g-enews.com/ko-kr/news/article/news_all/202207181208418902c4c55f9b3d_1/article.html,1
236,가상화폐 시세 비트코인 3000만원선 회복도지코인 92원선 이더리움 200만,http://www.econonews.co.kr/news/articleView.html?idxno=253828,1
237,코인 빅데이터 머지 업그레이드 후 치열한 시총 1위 경쟁 예고비트코인,http://coinreaders.com/40248,1
238,이더리움 9월 메인넷 PoS 병합 기대감에 랠리ETH 가격 폭등할 것 낙관론,http://coinreaders.com/39491,1
239,미 선물 상승세 비트코인이더리움솔라나 지지부진해금주 이벤트 경계감,https://idsn.co.kr/news/view/1065615296839150,1
240,미 선물 상승세 비트코인이더리움솔라나 지지부진해금주 이벤트 경계감,https://idsn.co.kr/news/view/1065615296839150,1
241,ETH 랠리 지속 40여일만에 1600달러 돌파이더리움 PoS 통합 후 수익률 ,http://coinreaders.com/39873,1
242,이더리움이더리움 클래식 초강세유가환율 안정적 비트코인리플솔라나,https://idsn.co.kr/news/view/1065590702682131,1
243,코인시황 비트코인 2800만원대로 소폭 하락이더리움 지난주보다 43 급등,http://www.newsworks.co.kr/news/articleView.html?idxno=603605,0
244,비트코인 4 급등 2만2220달러 돌파 이더리움 9 폭등,http://www.g-enews.com/ko-kr/news/article/news_all/202207182319322567c4c55f9b3d_1/article.html,1
245,크립토 브리핑 반등 시작 이더리움 200만원 재돌파비트코인도 3000만원,https://www.techm.kr/news/articleView.html?idxno=99482,1
246,이더리움 PoS 전환 두 달 앞두고 일주일새 45 급등,https://www.tokenpost.kr/article-99903,1
247,비트코인 테슬라 악재에 3000만원대 간신히 방어이더리움은 200만원대 유,https://www.socialvalue.kr/news/view/1065548679891778,-1
248,이더리움 20 9월 예고에 가격 들썩전설적 트레이더 ETH 최근 랠리 의,http://coinreaders.com/39496,0
249,이더리움의 한계 넘겠다게임 체인저’ 노리는 3세대 블록체인 프로젝트,https://magazine.hankyung.com/business/article/202207056943b,0
250,이더리움의 한계 넘겠다게임 체인저’ 노리는 3세대 블록체인 프로젝트,https://magazine.hankyung.com/business/article/202207056943b,0
251,이해붕 업비트 센터장 비트코인 이더리움 제외한 나머지는 보조 자산,http://www.coindeskkorea.com/news/articleView.html?idxno=80429,0
252,암호화폐 전문가 53명 이더리움 연말 1700달러 도달 전망43 지금이 ET,http://coinreaders.com/39740,0
253,코인시황 비트코인 1 하락 2만979달러 이더리움↑1356달러,http://www.g-enews.com/ko-kr/news/article/news_all/202207180745432809c4c55f9b3d_1/article.html,0
254,오전 급등 이더리움 클래식 무슨 코인인가,http://www.ggilbo.com/news/articleView.html?idxno=923566,1
255,이더리움 개발자들 PoW→PoS 전환 일정 논의9월 19일 제안,http://www.digitaltoday.co.kr/news/articleView.html?idxno=453476,0
256,이더리움비트코인 크게 되밀려삼성전자 하락 마감유가환율 체크솔라나,https://idsn.co.kr/news/view/1065594513053755,-1
257,블록체인핫이슈 9월 이더리움 PoW에서 PoS 전환되나,http://www.digitaltoday.co.kr/news/articleView.html?idxno=453507,0
258,이더리움 레이어2 스타크웨어 자체 거버넌스 토큰 발행한다,http://www.digitaltoday.co.kr/news/articleView.html?idxno=453182,0
259,가상화폐 시황 2만1000달러 넘은 비트코인이더리움은 11↑,http://daily.hankooki.com/news/articleView.html?idxno=849244,1
260,가상화폐 시황 2만1000달러 넘은 비트코인이더리움은 11↑,http://daily.hankooki.com/news/articleView.html?idxno=849244,1
261,애플과 MS아마존 대기 중비트코인과 이더리움솔라나 조정 후 안정 되찾아,https://idsn.co.kr/news/view/1065583644699049,0
262,이더리움 클래식이더리움 폭등세애플 고용 축소 비트코인솔라나웨이브,https://idsn.co.kr/news/view/1065570839887603,1
263,이더리움이더리움 클래식비트코인 한풀 꺾여유가환율 체크 필수웨이브,https://idsn.co.kr/news/view/1065606470543967,0
264,자체 메인넷 만드는 위메이드컴투스이더리움 아성에 도전장,https://www.techm.kr/news/articleView.html?idxno=99554,0
265,비트코인 단기 랠리이더리움 클래식 9월까지 상승,http://www.econovill.com/news/articleView.html?idxno=582048,1
266,위지트 비트코인이더리움 부활에 주가 덩달아 상승,http://www.pinpointnews.co.kr/news/articleView.html?idxno=130878,1
267,비트코인 2만4000달러 돌파 이더리움 7일 동안 53 폭등,http://www.g-enews.com/ko-kr/news/article/news_all/202207202338341695c4c55f9b3d_1/article.html,1
268,FOMC 이후 시황에 대한 카더라 난무지표에 충실해야비트코인이더리움,https://idsn.co.kr/news/view/1065615139818450,0
269,블록렌즈 비트코인과 리플 사이동네북 된 이더리움,https://www.etoday.co.kr/news/view/2154073,0
270,블록렌즈 비트코인과 리플 사이동네북 된 이더리움,https://www.etoday.co.kr/news/view/2154073,0
271,변동성 보이는 시장 비트코인이더리움 주춤해거시지표 챙겨야 웨이브,https://idsn.co.kr/news/view/1065575507263968,-1
272,FOMC 이후 시황에 대한 카더라 난무지표에 충실해야비트코인이더리움,https://idsn.co.kr/news/view/1065615139818450,0
273,이더리움 20 업데이트 기대감에 1500달러선 돌파코마캡 커뮤니티 월말,http://coinreaders.com/39656,1
274,비트코인 2060만원대 상승이더리움 202만원대,http://www.cstimes.com/news/articleView.html?idxno=505737,1
275,스냅과 트위터 충격미 증시 하락 비트코인 조정 보여변동성 커지며 이더,https://idsn.co.kr/news/view/1065573741156102,-1
276,15일 9시 비트코인 2714원선 201↑이더리움 157만원 713↑,http://www.breaknews.com/909279,1
277,조정 받지만 하방 경직 강해애플아마존MS 실적과 FOMC 초미의 관심비트,https://idsn.co.kr/news/view/1065606919370231,0
278,오지스 이더리움 개발 툴에 클레이튼 연결용 플러그인 개발,http://news.mk.co.kr/newsRead.php?no=589522&year=2022,0
279,가상화폐 시황 비트코인 2만1000달러 하회이더리움 일주일간 16↑,http://daily.hankooki.com/news/articleView.html?idxno=848719,1
280,뒤숭숭한 비트코인 3000만원 유지할까비트코인골드 20 오르고 이더리움클,https://www.socialvalue.kr/news/view/1065548568689677,0
281,ET단상이더리움의 PoS 기술적 퇴보,http://www.etnews.com/20220713000212,0
282,포토 NFT 크립토펑크 4156 2691 이더리움ETH에 팔려,http://coinreaders.com/39437,0
283,비트코인이더리움 반등세증산에 에너지 가격 안정 기대감솔라나리플 상,https://idsn.co.kr/news/view/1065583729073018,1
284,비탈릭 부테린 KBW서 이더리움20 전략 공개한다,http://www.fnnews.com/news/202207012035256686,0
285,오전 암호화폐 시세 이더리움클래식↑다른 코인도 상승세,https://www.ekn.kr/web/view.php?key=20220718010002873,1
286,비트코인이더리움 급등 코인 시총 1조달러 돌파,https://www.tokenpost.kr/article-99930,1
287,오전 암호화폐 시세 비트코인 3000만원대이더리움 200만원대다른 코인 대,https://www.ekn.kr/web/view.php?key=20220721010003600,0
288,코인 빅데이터 이더리움 추격자 아발란체AVAX vs 알고랜드ALGO 트렌드,http://coinreaders.com/39826,1
289,이더리움비트코인 반등 재시도유가환율금리 체크할 것지수 선물 강세,https://idsn.co.kr/news/view/1065608120668617,1
290,이더리움비트코인 반등 재시도유가환율금리 체크할 것지수 선물 강세,https://idsn.co.kr/news/view/1065608120668617,1
291,비트코인 2920만원대 하락이더리움 205만원대,http://www.cstimes.com/news/articleView.html?idxno=505581,-1
292,사우디 증산 예정비트코인 2만1300달러 돌파유가환율 살펴야이더리움,https://idsn.co.kr/news/view/1065574241456981,1
293,이더리움 창시자 비탈릭 부테린 8월 방한이더리움 20 소개한다,https://www.news1.kr/articles/?4729144,0
294,가상화폐 시세 비트코인 2700만원선도지코인 85원선 이더리움 180만원선,http://www.econonews.co.kr/news/articleView.html?idxno=253285,0
295,코인시황 이더리움클래식 빗썸서 11대 급등거래금액 3위,https://www.nbntv.co.kr/news/articleView.html?idxno=983566,1
296,코인 빅데이터 메인넷 PoS 병합 기대감↑이더리움ETH vs 이더리움클래,http://coinreaders.com/39548,1
297,ECB 50bp 금리인상 단행 비트코인이더리움 소폭 밀려미 선물 혼조리플,https://idsn.co.kr/news/view/1065614493252726,0
298,비트코인이더리움솔라나리플 하방압력내주 애플 아마존 실적 매우 중요,https://idsn.co.kr/news/view/1065579975661441,0
299,석유 증산 해갈될까금리유가환율 추이 체크 필수비트코인이더리움솔라,https://idsn.co.kr/news/view/1065608107535855,0
300,비트코인이더리움솔라나리플 하방압력내주 애플 아마존 실적 매우 중요,https://idsn.co.kr/news/view/1065579975661441,0
301,석유 증산 해갈될까금리유가환율 추이 체크 필수비트코인이더리움솔라,https://idsn.co.kr/news/view/1065608107535855,0
302,헥슬란트 이더리움 지갑 주소 CA→EOA 변경 지원,https://zdnet.co.kr/view/?no=20220628172838,0
303,올해 2분기 693 폭락한 이더리움,http://www.newsis.com/view/?id=NISI20220701_0018980310,-1
304,비트코인이더리움 반등 이유 있었네투심도 소폭 회복,http://theviewers.co.kr/View.aspx?No=2458587,1
305,삼성전자 강세코스피 상승이더리움비트코인솔라나리플 박스권 유지 환,https://idsn.co.kr/news/view/1065597144533635,1
306,이더리움 비트코인 안정적 흐름삼성전자 하락세유가환율 체크해야웨,https://idsn.co.kr/news/view/1065575327022803,-1
307,13일 9시 비트코인 2569원선 289↓이더리움 137만원 519↓,http://www.breaknews.com/908538,0
308,세가지 염두에 둬야비트코인이더리움솔라나리플 저녁 들어 하락세다음,https://idsn.co.kr/news/view/1065615212854460,-1
309,경기 침체는 호재 악재 뒤섞여 있지만 불황 징조 보여비트코인이더리움,https://idsn.co.kr/news/view/1065609978593824,0
310,세가지 염두에 둬야비트코인이더리움솔라나리플 저녁 들어 하락세다음,https://idsn.co.kr/news/view/1065615212854460,-1
311,이더리움비트코인 안정적인 흐름유럽과 미 선물 하락테슬라 노이즈 시끌,https://idsn.co.kr/news/view/1065604846361029,-1
312,13일 9시 비트코인 2569원선 289↓이더리움 137만원 519↓,http://www.breaknews.com/908538,0
313,경기 침체는 호재 악재 뒤섞여 있지만 불황 징조 보여비트코인이더리움,https://idsn.co.kr/news/view/1065609978593824,0
314,코인시황 비트코인 8 폭등 2만3536달러 이더리움 5 상승 1572달러,http://www.g-enews.com/ko-kr/news/article/news_all/202207200740499168c4c55f9b3d_1/article.html,1
315,비트코인 3100만원대 올라서며 20일새 25 올라이더리움은 같은 기간 55 ,https://www.socialvalue.kr/news/view/1065552398755485,1
316,비트코인 3000만원선 뚫나이더리움클래식 급등세,https://www.asiatime.co.kr/article/20220718500347,1
317,오전 암호화폐 시세 비트코인 2800만원대이더리움 190만원대다른 코인 대,https://www.ekn.kr/web/view.php?key=20220719010003086,0
318,미 선물 낙폭 축소 비트코인이더리움 랠리유가환율 체크하며 어닝 준비,https://idsn.co.kr/news/view/1065605541534539,0
319,오전 암호화폐 시세 비트코인 3000만원대이더리움 200만원대다른 코인 대,https://www.ekn.kr/web/view.php?key=20220720010003359,0
320,미 선물 낙폭 축소 비트코인이더리움 랠리유가환율 체크하며 어닝 준비,https://idsn.co.kr/news/view/1065605541534539,0
321,변동성 커져 비트코인이더리움리플솔라나 숨고르기삼성전자 하락 ,https://idsn.co.kr/news/view/1065580000768228,-1
322,오전 암호화폐 시세 비트코인 3000만원대이더리움 200만원대다른 코인 대,https://www.ekn.kr/web/view.php?key=20220720010003359,0
323,비트코인 20 이더리움 6월 저점 80 랠리 어둠의 터널 벗어나나,http://www.thekpm.com/news/articleView.html?idxno=128885,0
324,테슬라 폭등과 달러 약세 비트코인이더리움솔라나 상승세 ECB 충격 미,https://idsn.co.kr/news/view/1065569806628041,1
325,비트코인이더리움웨이브솔라나 조금 밀려FOMC까지 박스권 예상환율금,https://idsn.co.kr/news/view/1065598766807549,0
326,비트코인 2750만원대 하락이더리움 177만원대,http://www.cstimes.com/news/articleView.html?idxno=505431,-1
327,비트코인 보합세이더리움클래식 코인 14이상 급등,http://www.sporbiz.co.kr/news/articleView.html?idxno=625691,1
328,코인시황 이더리움ETH 회복세 접어들었나140만원선 방어,https://www.nbntv.co.kr/news/articleView.html?idxno=982476,1
329,코어닥스 리서치센터 비트코인 이더리움 추가 하락 가능성 시사,http://www.lawissue.co.kr/view.php?ud=202207140756596641204ead0791_12,-1
330,비트코인이더리움리플 무난한 흐름 유가환율 체크미 선물 하락 속 샌,https://idsn.co.kr/news/view/1065581994951572,-1
331,코어닥스 리서치센터 비트코인 이더리움 추가 하락 가능성 시사,http://www.lawissue.co.kr/view.php?ud=202207140756596641204ead0791_12,-1
332,비트코인이더리움 급여로 지급 받는다,https://www.tokenpost.kr/article-100046,0
333,이더리움 130만원대에 거래,https://www.news1.kr/photos/view/?5455180,0
334,12일 9시 비트코인 2646원선 005↓이더리움 145만원 007↓,http://www.breaknews.com/908224,0
335,금리유가환율 등 불확실성 커비트코인이더리움솔라나리플 좁은 횡보,https://idsn.co.kr/news/view/1065586647567958,-1
336,기술적 반등 수준비트코인이더리움솔라나리플웨이브 밀려나환율 등 거,https://idsn.co.kr/news/view/1065592755416570,1
337,비트코인 2만3600달러 돌파미국 특별한 이벤트 없어이더리움솔라나웨이,https://idsn.co.kr/news/view/1065614952483934,1
338,가상화폐 비트코인 66일 만에 3000만원대 이더리움 37일 만에 200만원대 회,https://www.socialvalue.kr/news/view/1065549176411753,0
339,상반기 암호화폐 거래량 60가 4050비트코인리플이더리움 順,http://coinreaders.com/38201,0
340,거시 지표 살피며 대응해야FOMC까지 제한된 흐름 예상비트코인이더리움,https://idsn.co.kr/news/view/1065606403712057,0
341,가상화폐 비트코인 66일 만에 3000만원대 이더리움 37일 만에 200만원대 회,https://www.socialvalue.kr/news/view/1065549176411753,0
342,130만원대까지 떨어진 이더리움,https://www.news1.kr/photos/view/?5455178,0
343,상반기 암호화폐 거래량 60가 4050비트코인리플이더리움 順,http://coinreaders.com/38201,0
344,코어닥스 비트코인 이더리움 추가 하락할 것,https://www.theguru.co.kr/news/article.html?no=38544,-1
345,6월 솔라나 활성 주소 수 비트코인이더리움 추월SOL 소폭 반등,http://coinreaders.com/39247,1
346,포토 NFT 크립토펑크 4464 2500 이더리움ETH에 팔려,http://coinreaders.com/39085,0
347,이더리움이더리움 클래식비트코인 돋보여삼성전자SK하이닉스 상승 비트,https://idsn.co.kr/news/view/1065595503867227,1
348,가상화폐 시세 비트코인 3000만원선 회복도지코인 90원선 이더리움 200만,http://www.econonews.co.kr/news/articleView.html?idxno=253553,1
349,11일 9시 비트코인 2733원선 304↓이더리움 153만원 359↓,http://www.breaknews.com/907866,0
350,코어닥스 리서치센터 비트코인 이더리움 추가 하락 가능성 시사,http://www.fintechpost.co.kr/news/articleView.html?idxno=158909,-1
351,가상화폐 시세 비트코인 3000만원선 회복도지코인 90원선 이더리움 200만,http://www.econonews.co.kr/news/articleView.html?idxno=253553,1
352,11일 9시 비트코인 2733원선 304↓이더리움 153만원 359↓,http://www.breaknews.com/907866,0
353,오지스 이더리움 개발 툴에 클레이튼 네트워크 연결 지원,http://www.digitaltoday.co.kr/news/articleView.html?idxno=451994,0
354,이더리움비트코인솔라나리플 낙폭 커져유가환율금리 체크 필수 극,https://idsn.co.kr/news/view/1065581223816647,0
355,장중 비트코인이더리움 랠리미국증시 코인베이스 주가 급등,http://www.choicenews.co.kr/news/articleView.html?idxno=103008,1
356,비트코인이더리움 강세 지속 세계 증시 호조실적시즌 관심 커져 이더리,https://idsn.co.kr/news/view/1065602590061536,1
357,ECB와 SEC 영향 미미해비트코인이더리움솔라나 박스권 지속현대차 상승,https://idsn.co.kr/news/view/1065587463950452,1
358,이더리움 클래식 지난 7일간 80 넘게 급등전문가 ETC 강세 지속엔 글쎄,http://coinreaders.com/39660,1
359,비트코인이더리움솔라나리플 상승 폭 줄여증산 합의 잡음내주 금융시장,https://idsn.co.kr/news/view/1065617995879709,1
360,마이클 세일러 이더리움은 증권 비트코인만 암호화폐 상품,https://decenter.kr/NewsView/268HBBUKR3,0
361,자이언트스텝 가능성 환율금리유가 불안 금리 역전 비상비트코인이,https://idsn.co.kr/news/view/1065576362644347,-1
362,Fed 수장 금리 속도조절 발언에 비트코인 8 급등코인러 들썩 코인스캐너,https://www.hankyung.com/economy/article/202207288947i,1
363,오지스 이더리움 공식 개발 툴에 클레이튼 네트워크 연결 지원,http://www.lawissue.co.kr/view.php?ud=202207050843059869204ead0791_12,0
364,속보비트코인이더리움 상승세 추가 하락 가능성 전망,https://www.gukjenews.com/news/articleView.html?idxno=2508967,0
365,삼성전자 상승 유가환율금리 체크하며 어닝시즌 봐야비트코인이더리,https://idsn.co.kr/news/view/1065576952235524,1
366,출근길 가상화폐 시세 비트코인 112↓ 이더리움 105↑,http://www.thedrive.co.kr/news/newsview.php?ncode=1065563311185889,1
367,비트코인과 이더리움 재반등 보여실적 시즌 경계감 뚜렷해 샌드박스웨이브,https://idsn.co.kr/news/view/1065600789070772,1
368,헥슬란트 이더리움 지갑 CAEOA 전환 지원,http://www.etnews.com/20220628000008,0
369,코스피 하락 비트코인이더리움솔라나 안정된 흐름미 선물 하락 속 어닝,https://idsn.co.kr/news/view/1065594477575676,-1
370,가상화폐 비트코인이더리움 소폭 하락비트 2만1000천 달러선 유지,http://www.thedrive.co.kr/news/newsview.php?ncode=1065580742987201,-1
371,비트코인이더리움솔라나 안정적인 박스권유가환율금리 등 팩트 충실하,https://idsn.co.kr/news/view/1065579137043974,0
372,오지스 이더리움 공식 개발 툴에 클레이튼 연결 지원,https://www.techm.kr/news/articleView.html?idxno=99062,0
373,코인시황 비트코인 3 상승 2만1689달러 폴리곤 20 폭등‧이더리움 10 급,http://www.g-enews.com/ko-kr/news/article/news_all/202207190736168595c4c55f9b3d_1/article.html,1
374,19일 급등 코인 무비블록 29 상승 이더리움 클래식베라시티 등 917,https://idsn.co.kr/news/view/1065604481475834,1
375,미 증시 하락ECB 50bp 금리인상FOMC 주목비트코인이더리움솔라나웨이,https://idsn.co.kr/news/view/1065619987175052,0
376,이걸로 대출 8천만원 갚을 듯 순식간에 폭등 갑자기 왜이래,http://news.heraldcorp.com/view.php?ud=20220728000723,1
377,비트코인 안도랠리 다시 반등 2600만원대 이더리움 146만원 도지코인 81,http://www.pinpointnews.co.kr/news/articleView.html?idxno=129783,1
378,NFT 대출 기관 옴니Omni 18억원 상당 이더리움 해킹 피해,http://www.g-enews.com/ko-kr/news/article/news_all/202207111017337372c4c55f9b3d_1/article.html,-1
379,FOMC까지 실적 변수 따를 듯거시지표 살펴야비트코인이더리움 회복 속 샌,https://idsn.co.kr/news/view/1065618540199071,1
380,FOMC까지 실적 변수 따를 듯거시지표 살펴야비트코인이더리움 회복 속 샌,https://idsn.co.kr/news/view/1065618540199071,1
381,유가환율금리 안정적 모습 비트코인이더리움솔라나웨이브 숨고르,https://idsn.co.kr/news/view/1065574804837711,0
382,가상화폐 시세 비트코인 2800만원선으로 하락도지코인 87원선 이더리움 ,http://www.econonews.co.kr/news/articleView.html?idxno=253440,-1
383,코인동향 지금 주간 상승률 높은 코인은이더리움클래식 7656↑솔브케어,http://www.pinpointnews.co.kr/news/articleView.html?idxno=131840,1
384,이더리움 11주 하락장 벗어나 3주째 매입 강세,https://www.khgames.co.kr/news/articleView.html?idxno=202202,0
385,포커스비트코인이더리움 추가 하락美연준에 달렸다,https://www.businessplus.kr/news/articleView.html?idxno=35782,-1
386,6월에만 비트코인 37이더리움 45↓ 사상최악의 한 달,https://www.news1.kr/articles/?4731259,-1
387,비트코인이더리움 낙폭 줄여 테슬라 노이즈 미 SEC 발언 관심웨이브솔,https://idsn.co.kr/news/view/1065593111109522,0
388,코인동향 지금 주간 상승률 높은 코인은솔브케어 6731↑이더리움클래식,http://www.pinpointnews.co.kr/news/articleView.html?idxno=131586,1
389,비트코인 2600만원대리플이더리움 보합세,http://www.sporbiz.co.kr/news/articleView.html?idxno=625243,0
390,노보그라츠 이더리움 1천달러선 지켜낼 것ETH 투자상품 3주 연속 순유입,http://coinreaders.com/39026,0
391,코인 공포탐욕지수 중립 312p↓ 거래액 45조원 비트코인 시세 14만원,http://www.topstarnews.net/news/articleView.html?idxno=14712226,-1
392,CPI 91 상승미 선물 큰폭 하락 전환고점론 대두비트코인이더리움솔,https://idsn.co.kr/news/view/1065616500377722,0
393,비트코인 2900만원대 돌파할까이더리움이더리움클래식폴리곤 급등페이,https://www.socialvalue.kr/news/view/1065550653880441,1
394,비트코인 2700만원대 상승이더리움 156만원대,http://www.cstimes.com/news/articleView.html?idxno=505282,1
395,미스블록 메인넷 이더리움에서 클레이튼으로 마이그레이션 진행,http://www.sisamagazine.co.kr/news/articleView.html?idxno=453205,0
396,비트코인 전도사 이더리움 상품보다는 증권 성격 강해,https://www.khgames.co.kr/news/articleView.html?idxno=202149,0
397,이더리움은 증권이다비탈린 부테린 노골적인 거짓말 반박,https://www.codingworldnews.com/news/articleView.html?idxno=11090,0
398,금통위와 CPI 경계 팽배금리환율 주의 이더리움비트코인솔라나웨이브,https://idsn.co.kr/news/view/1065570492943648,0
399,中 인기 셀피앱 개발사 비트코인이더리움 투자했다 590억 손실,https://www.hankyung.com/international/article/202207045896i,0
